young_count,old_count,beat_id_full,weather_condition_full,quarter_full,ratio_young_old_FINAL
,10,2024,UNKNOWN,2,0
,7,2031,UNKNOWN,2,0
,10,2032,UNKNOWN,2,0
,7,2033,UNKNOWN,2,0
13,43,2211,UNKNOWN,2,0.30232558139534882
3,39,2212,UNKNOWN,2,7.6923076923076927E-2
14,33,2213,UNKNOWN,2,0.42424242424242425
6,26,2221,UNKNOWN,2,0.23076923076923078
,22,2222,UNKNOWN,2,0
2,33,2223,UNKNOWN,2,6.0606060606060608E-2
6,24,2232,UNKNOWN,2,0.25
,10,2233,UNKNOWN,2,0
2,34,2234,UNKNOWN,2,5.8823529411764705E-2
1,33,2411,UNKNOWN,2,3.0303030303030304E-2
2,33,2412,UNKNOWN,2,6.0606060606060608E-2
,17,2413,UNKNOWN,2,0
,12,2422,UNKNOWN,2,0
2,11,2423,UNKNOWN,2,0.18181818181818182
,14,2424,UNKNOWN,2,0
,4,2431,UNKNOWN,2,0
,6,2432,UNKNOWN,2,0
1,11,2433,UNKNOWN,2,9.0909090909090912E-2
1,8,2511,UNKNOWN,2,0.125
2,31,2512,UNKNOWN,2,6.4516129032258063E-2
,6,2513,UNKNOWN,2,0
1,14,2514,UNKNOWN,2,7.1428571428571425E-2
,18,2515,UNKNOWN,2,0
,22,2521,UNKNOWN,2,0
,16,2522,UNKNOWN,2,0
,17,2523,UNKNOWN,2,0
,7,2524,UNKNOWN,2,0
,13,2525,UNKNOWN,2,0
1,10,2531,UNKNOWN,2,0.10000000000000001
1,11,2532,UNKNOWN,2,9.0909090909090912E-2
1,15,2533,UNKNOWN,2,6.6666666666666666E-2
2,13,2534,UNKNOWN,2,0.15384615384615385
,9,2535,UNKNOWN,2,0
23,750,111,CLEAR,3,3.0666666666666665E-2
20,509,112,CLEAR,3,3.9292730844793712E-2
14,352,113,CLEAR,3,3.9772727272727272E-2
123,1932,114,CLEAR,3,6.3664596273291921E-2
29,765,121,CLEAR,3,3.7908496732026141E-2
70,1604,122,CLEAR,3,4.3640897755610975E-2
58,978,123,CLEAR,3,5.9304703476482618E-2
54,645,124,CLEAR,3,8.3720930232558138E-2
68,853,131,CLEAR,3,7.9718640093786639E-2
76,918,132,CLEAR,3,8.2788671023965144E-2
17,337,133,CLEAR,3,5.0445103857566766E-2
31,381,211,CLEAR,3,8.1364829396325458E-2
22,237,212,CLEAR,3,9.2827004219409287E-2
26,276,213,CLEAR,3,0.09420289855072464
16,165,214,CLEAR,3,0.09696969696969697
36,214,215,CLEAR,3,0.16822429906542055
16,141,221,CLEAR,3,0.11347517730496454
29,349,222,CLEAR,3,8.3094555873925502E-2
11,183,223,CLEAR,3,6.0109289617486336E-2
14,235,224,CLEAR,3,5.9574468085106386E-2
27,288,225,CLEAR,3,0.09375
23,148,231,CLEAR,3,0.1554054054054054
18,155,232,CLEAR,3,0.11612903225806452
29,254,233,CLEAR,3,0.1141732283464567
43,401,234,CLEAR,3,0.10723192019950124
20,241,235,CLEAR,3,8.2987551867219914E-2
15,177,311,CLEAR,3,8.4745762711864403E-2
39,422,312,CLEAR,3,9.2417061611374404E-2
15,161,313,CLEAR,3,9.3167701863354033E-2
15,132,314,CLEAR,3,0.11363636363636363
43,387,321,CLEAR,3,0.1111111111111111
59,374,322,CLEAR,3,0.15775401069518716
63,529,323,CLEAR,3,0.11909262759924386
48,396,324,CLEAR,3,0.12121212121212122
95,911,331,CLEAR,3,0.10428100987925357
45,371,332,CLEAR,3,0.12129380053908356
34,231,333,CLEAR,3,0.1471861471861472
25,277,334,CLEAR,3,9.0252707581227443E-2
81,721,411,CLEAR,3,0.11234396671289876
62,636,412,CLEAR,3,9.7484276729559755E-2
45,507,413,CLEAR,3,8.8757396449704137E-2
39,322,414,CLEAR,3,0.12111801242236025
23,155,421,CLEAR,3,0.14838709677419354
5,71,422,CLEAR,3,7.0422535211267609E-2
35,310,423,CLEAR,3,0.11290322580645161
13,212,424,CLEAR,3,6.1320754716981132E-2
51,367,431,CLEAR,3,0.13896457765667575
69,408,432,CLEAR,3,0.16911764705882354
26,215,433,CLEAR,3,0.12093023255813953
42,232,434,CLEAR,3,0.18103448275862069
44,592,511,CLEAR,3,7.4324324324324328E-2
21,215,512,CLEAR,3,9.7674418604651161E-2
36,281,513,CLEAR,3,0.12811387900355872
14,128,522,CLEAR,3,0.109375
36,251,523,CLEAR,3,0.14342629482071714
45,274,524,CLEAR,3,0.16423357664233576
21,233,531,CLEAR,3,0.09012875536480687
12,176,532,CLEAR,3,6.8181818181818177E-2
12,159,533,CLEAR,3,7.5471698113207544E-2
22,296,611,CLEAR,3,7.4324324324324328E-2
47,330,612,CLEAR,3,0.14242424242424243
20,233,613,CLEAR,3,8.5836909871244635E-2
28,321,614,CLEAR,3,8.7227414330218064E-2
41,317,621,CLEAR,3,0.12933753943217666
69,587,622,CLEAR,3,0.11754684838160136
75,643,623,CLEAR,3,0.1166407465007776
40,436,624,CLEAR,3,9.1743119266055051E-2
19,264,631,CLEAR,3,7.1969696969696975E-2
74,801,632,CLEAR,3,9.2384519350811489E-2
22,181,633,CLEAR,3,0.12154696132596685
29,310,634,CLEAR,3,9.3548387096774197E-2
41,284,711,CLEAR,3,0.14436619718309859
46,273,712,CLEAR,3,0.16849816849816851
31,222,713,CLEAR,3,0.13963963963963963
18,192,714,CLEAR,3,0.09375
10,165,715,CLEAR,3,6.0606060606060608E-2
12,198,722,CLEAR,3,6.0606060606060608E-2
25,237,723,CLEAR,3,0.10548523206751055
19,192,724,CLEAR,3,9.8958333333333329E-2
29,330,725,CLEAR,3,8.7878787878787876E-2
16,156,726,CLEAR,3,0.10256410256410256
30,255,731,CLEAR,3,0.11764705882352941
13,111,732,CLEAR,3,0.11711711711711711
41,225,733,CLEAR,3,0.18222222222222223
24,201,734,CLEAR,3,0.11940298507462686
47,359,735,CLEAR,3,0.1309192200557103
85,708,811,CLEAR,3,0.12005649717514125
34,307,812,CLEAR,3,0.11074918566775244
153,1306,813,CLEAR,3,0.11715160796324656
49,526,814,CLEAR,3,9.3155893536121678E-2
140,1216,815,CLEAR,3,0.11513157894736842
112,778,821,CLEAR,3,0.14395886889460155
119,845,822,CLEAR,3,0.14082840236686389
85,664,823,CLEAR,3,0.12801204819277109
54,508,824,CLEAR,3,0.1062992125984252
29,321,825,CLEAR,3,9.0342679127725853E-2
42,427,831,CLEAR,3,9.8360655737704916E-2
49,421,832,CLEAR,3,0.1163895486935867
175,1108,833,CLEAR,3,0.15794223826714801
118,854,834,CLEAR,3,0.13817330210772832
87,701,835,CLEAR,3,0.12410841654778887
66,496,911,CLEAR,3,0.13306451612903225
61,529,912,CLEAR,3,0.11531190926275993
41,299,913,CLEAR,3,0.13712374581939799
44,572,914,CLEAR,3,7.6923076923076927E-2
38,424,915,CLEAR,3,8.9622641509433956E-2
52,347,921,CLEAR,3,0.14985590778097982
55,504,922,CLEAR,3,0.10912698412698413
77,448,923,CLEAR,3,0.171875
55,401,924,CLEAR,3,0.13715710723192021
22,238,925,CLEAR,3,9.2436974789915971E-2
18,196,931,CLEAR,3,9.1836734693877556E-2
24,139,932,CLEAR,3,0.17266187050359713
16,152,933,CLEAR,3,0.10526315789473684
11,134,934,CLEAR,3,8.2089552238805971E-2
31,257,935,CLEAR,3,0.12062256809338522
41,294,1011,CLEAR,3,0.13945578231292516
29,247,1012,CLEAR,3,0.11740890688259109
83,511,1013,CLEAR,3,0.16242661448140899
25,230,1014,CLEAR,3,0.10869565217391304
18,148,1021,CLEAR,3,0.12162162162162163
50,444,1022,CLEAR,3,0.11261261261261261
39,446,1023,CLEAR,3,0.08744394618834081
41,259,1024,CLEAR,3,0.15830115830115829
62,541,1031,CLEAR,3,0.11460258780036968
44,271,1032,CLEAR,3,0.16236162361623616
63,441,1033,CLEAR,3,0.14285714285714285
63,667,1034,CLEAR,3,9.4452773613193403E-2
54,463,1111,CLEAR,3,0.11663066954643629
29,327,1112,CLEAR,3,8.8685015290519878E-2
62,480,1113,CLEAR,3,0.12916666666666668
18,197,1114,CLEAR,3,9.1370558375634514E-2
17,235,1115,CLEAR,3,7.2340425531914887E-2
26,347,1121,CLEAR,3,0.07492795389048991
49,439,1122,CLEAR,3,0.11161731207289294
30,270,1123,CLEAR,3,0.1111111111111111
22,182,1124,CLEAR,3,0.12087912087912088
2,115,1125,CLEAR,3,1.7391304347826087E-2
36,433,1131,CLEAR,3,8.3140877598152418E-2
35,317,1132,CLEAR,3,0.11041009463722397
52,444,1133,CLEAR,3,0.11711711711711711
42,334,1134,CLEAR,3,0.12574850299401197
19,305,1135,CLEAR,3,6.2295081967213117E-2
23,214,1211,CLEAR,3,0.10747663551401869
13,236,1212,CLEAR,3,5.5084745762711863E-2
30,451,1213,CLEAR,3,6.6518847006651879E-2
56,927,1214,CLEAR,3,6.0409924487594392E-2
37,471,1215,CLEAR,3,7.8556263269639062E-2
21,410,1221,CLEAR,3,5.1219512195121948E-2
25,349,1222,CLEAR,3,7.1633237822349566E-2
30,369,1223,CLEAR,3,8.1300813008130079E-2
28,610,1224,CLEAR,3,4.5901639344262293E-2
33,480,1225,CLEAR,3,6.8750000000000006E-2
52,762,1231,CLEAR,3,6.8241469816272965E-2
66,914,1232,CLEAR,3,7.2210065645514229E-2
50,496,1233,CLEAR,3,0.10080645161290322
35,415,1234,CLEAR,3,8.4337349397590355E-2
52,569,1235,CLEAR,3,9.1388400702987704E-2
47,500,1411,CLEAR,3,0.094
29,403,1412,CLEAR,3,7.1960297766749379E-2
24,248,1413,CLEAR,3,9.6774193548387094E-2
28,374,1414,CLEAR,3,7.4866310160427801E-2
30,255,1421,CLEAR,3,0.11764705882352941
25,254,1422,CLEAR,3,9.8425196850393706E-2
28,263,1423,CLEAR,3,0.10646387832699619
16,373,1424,CLEAR,3,4.2895442359249331E-2
26,332,1431,CLEAR,3,7.8313253012048195E-2
46,747,1432,CLEAR,3,6.1579651941097727E-2
47,672,1433,CLEAR,3,6.9940476190476192E-2
20,450,1434,CLEAR,3,4.4444444444444446E-2
25,295,1511,CLEAR,3,8.4745762711864403E-2
25,337,1512,CLEAR,3,0.07418397626112759
49,460,1513,CLEAR,3,0.10652173913043478
76,555,1522,CLEAR,3,0.13693693693693693
26,241,1523,CLEAR,3,0.1078838174273859
26,302,1524,CLEAR,3,8.6092715231788075E-2
33,334,1531,CLEAR,3,0.09880239520958084
45,362,1532,CLEAR,3,0.12430939226519337
57,661,1533,CLEAR,3,8.6232980332829043E-2
29,383,1611,CLEAR,3,7.5718015665796348E-2
49,305,1612,CLEAR,3,0.16065573770491803
43,309,1613,CLEAR,3,0.13915857605177995
38,346,1614,CLEAR,3,0.10982658959537572
51,471,1621,CLEAR,3,0.10828025477707007
80,659,1622,CLEAR,3,0.12139605462822459
62,741,1623,CLEAR,3,8.3670715249662617E-2
43,423,1624,CLEAR,3,0.10165484633569739
59,414,1631,CLEAR,3,0.14251207729468598
63,450,1632,CLEAR,3,0.14000000000000001
53,494,1633,CLEAR,3,0.10728744939271255
25,354,1634,CLEAR,3,7.0621468926553674E-2
1,91,1651,CLEAR,3,0.01098901098901099
1,12,1652,CLEAR,3,8.3333333333333329E-2
1,27,1653,CLEAR,3,3.7037037037037035E-2
3,62,1654,CLEAR,3,4.8387096774193547E-2
,3,1655,CLEAR,3,0
73,698,1711,CLEAR,3,0.10458452722063037
106,700,1712,CLEAR,3,0.15142857142857144
25,292,1713,CLEAR,3,8.5616438356164379E-2
78,618,1722,CLEAR,3,0.12621359223300971
54,524,1723,CLEAR,3,0.10305343511450382
28,381,1724,CLEAR,3,7.3490813648293962E-2
61,598,1731,CLEAR,3,0.1020066889632107
60,661,1732,CLEAR,3,9.0771558245083206E-2
83,763,1733,CLEAR,3,0.10878112712975098
35,425,1811,CLEAR,3,8.2352941176470587E-2
20,259,1812,CLEAR,3,7.7220077220077218E-2
13,225,1813,CLEAR,3,5.7777777777777775E-2
49,798,1814,CLEAR,3,6.1403508771929821E-2
21,427,1821,CLEAR,3,4.9180327868852458E-2
32,571,1822,CLEAR,3,5.6042031523642732E-2
13,256,1823,CLEAR,3,0.05078125
24,737,1824,CLEAR,3,3.2564450474898234E-2
72,1374,1831,CLEAR,3,5.2401746724890827E-2
33,710,1832,CLEAR,3,0.04647887323943662
65,1064,1833,CLEAR,3,6.1090225563909771E-2
121,2247,1834,CLEAR,3,5.3849577214063193E-2
42,535,1911,CLEAR,3,7.8504672897196259E-2
27,401,1912,CLEAR,3,6.7331670822942641E-2
5,169,1913,CLEAR,3,2.9585798816568046E-2
29,340,1914,CLEAR,3,8.5294117647058826E-2
21,316,1915,CLEAR,3,6.6455696202531639E-2
62,471,1921,CLEAR,3,0.1316348195329087
29,516,1922,CLEAR,3,5.6201550387596902E-2
8,310,1923,CLEAR,3,2.5806451612903226E-2
17,357,1924,CLEAR,3,4.7619047619047616E-2
30,666,1925,CLEAR,3,4.5045045045045043E-2
36,484,1931,CLEAR,3,0.0743801652892562
23,361,1932,CLEAR,3,6.3711911357340723E-2
13,238,1933,CLEAR,3,5.4621848739495799E-2
22,449,1934,CLEAR,3,4.8997772828507792E-2
33,568,1935,CLEAR,3,5.8098591549295774E-2
34,585,2011,CLEAR,3,5.8119658119658121E-2
26,476,2012,CLEAR,3,5.4621848739495799E-2
31,345,2013,CLEAR,3,8.9855072463768115E-2
24,382,2022,CLEAR,3,6.2827225130890049E-2
16,191,2023,CLEAR,3,8.3769633507853408E-2
12,197,2024,CLEAR,3,6.0913705583756347E-2
21,286,2031,CLEAR,3,7.3426573426573424E-2
23,245,2032,CLEAR,3,9.3877551020408165E-2
14,194,2033,CLEAR,3,7.2164948453608241E-2
109,572,2211,CLEAR,3,0.19055944055944055
81,531,2212,CLEAR,3,0.15254237288135594
57,439,2213,CLEAR,3,0.12984054669703873
50,427,2221,CLEAR,3,0.117096018735363
29,201,2222,CLEAR,3,0.14427860696517414
71,509,2223,CLEAR,3,0.13948919449901767
44,389,2232,CLEAR,3,0.11311053984575835
31,243,2233,CLEAR,3,0.12757201646090535
30,366,2234,CLEAR,3,8.1967213114754092E-2
90,710,2411,CLEAR,3,0.12676056338028169
64,548,2412,CLEAR,3,0.11678832116788321
82,885,2413,CLEAR,3,9.2655367231638419E-2
6,176,2422,CLEAR,3,3.4090909090909088E-2
24,245,2423,CLEAR,3,9.7959183673469383E-2
32,287,2424,CLEAR,3,0.11149825783972125
11,133,2431,CLEAR,3,8.2706766917293228E-2
67,503,2432,CLEAR,3,0.13320079522862824
48,532,2433,CLEAR,3,9.0225563909774431E-2
38,430,2511,CLEAR,3,8.8372093023255813E-2
97,766,2512,CLEAR,3,0.12663185378590078
16,265,2513,CLEAR,3,6.0377358490566038E-2
38,451,2514,CLEAR,3,8.4257206208425722E-2
59,573,2515,CLEAR,3,0.10296684118673648
75,586,2521,CLEAR,3,0.12798634812286688
52,385,2522,CLEAR,3,0.13506493506493505
38,377,2523,CLEAR,3,0.10079575596816977
36,370,2524,CLEAR,3,9.7297297297297303E-2
14,206,2525,CLEAR,3,6.7961165048543687E-2
33,314,2531,CLEAR,3,0.10509554140127389
22,260,2532,CLEAR,3,0.08461538461538462
57,752,2533,CLEAR,3,7.5797872340425537E-2
52,479,2534,CLEAR,3,0.10855949895615867
37,308,2535,CLEAR,3,0.12012987012987013
,17,111,CLOUDY/OVERCAST,3,0
,9,112,CLOUDY/OVERCAST,3,0
,2,113,CLOUDY/OVERCAST,3,0
2,62,114,CLOUDY/OVERCAST,3,3.2258064516129031E-2
,11,121,CLOUDY/OVERCAST,3,0
,50,122,CLOUDY/OVERCAST,3,0
,14,123,CLOUDY/OVERCAST,3,0
3,12,124,CLOUDY/OVERCAST,3,0.25
1,9,131,CLOUDY/OVERCAST,3,0.1111111111111111
1,7,132,CLOUDY/OVERCAST,3,0.14285714285714285
1,13,133,CLOUDY/OVERCAST,3,7.6923076923076927E-2
,7,211,CLOUDY/OVERCAST,3,0
,8,213,CLOUDY/OVERCAST,3,0
3,13,214,CLOUDY/OVERCAST,3,0.23076923076923078
,5,215,CLOUDY/OVERCAST,3,0
1,5,221,CLOUDY/OVERCAST,3,0.20000000000000001
,2,222,CLOUDY/OVERCAST,3,0
,3,224,CLOUDY/OVERCAST,3,0
4,12,231,CLOUDY/OVERCAST,3,0.33333333333333331
,4,233,CLOUDY/OVERCAST,3,0
,3,234,CLOUDY/OVERCAST,3,0
,2,235,CLOUDY/OVERCAST,3,0
3,6,311,CLOUDY/OVERCAST,3,0.5
,14,312,CLOUDY/OVERCAST,3,0
,7,313,CLOUDY/OVERCAST,3,0
1,9,314,CLOUDY/OVERCAST,3,0.1111111111111111
,15,321,CLOUDY/OVERCAST,3,0
1,21,322,CLOUDY/OVERCAST,3,4.7619047619047616E-2
3,12,323,CLOUDY/OVERCAST,3,0.25
1,9,324,CLOUDY/OVERCAST,3,0.1111111111111111
1,11,331,CLOUDY/OVERCAST,3,9.0909090909090912E-2
1,5,332,CLOUDY/OVERCAST,3,0.20000000000000001
1,2,333,CLOUDY/OVERCAST,3,0.5
,2,334,CLOUDY/OVERCAST,3,0
3,17,411,CLOUDY/OVERCAST,3,0.17647058823529413
,17,412,CLOUDY/OVERCAST,3,0
3,14,413,CLOUDY/OVERCAST,3,0.21428571428571427
,2,414,CLOUDY/OVERCAST,3,0
2,2,421,CLOUDY/OVERCAST,3,1
,1,422,CLOUDY/OVERCAST,3,0
,15,423,CLOUDY/OVERCAST,3,0
2,6,424,CLOUDY/OVERCAST,3,0.33333333333333331
1,6,431,CLOUDY/OVERCAST,3,0.16666666666666666
,1,432,CLOUDY/OVERCAST,3,0
,11,433,CLOUDY/OVERCAST,3,0
3,13,434,CLOUDY/OVERCAST,3,0.23076923076923078
3,11,511,CLOUDY/OVERCAST,3,0.27272727272727271
,4,512,CLOUDY/OVERCAST,3,0
,1,513,CLOUDY/OVERCAST,3,0
1,5,523,CLOUDY/OVERCAST,3,0.20000000000000001
2,8,524,CLOUDY/OVERCAST,3,0.25
,5,531,CLOUDY/OVERCAST,3,0
,4,532,CLOUDY/OVERCAST,3,0
,4,533,CLOUDY/OVERCAST,3,0
1,21,611,CLOUDY/OVERCAST,3,4.7619047619047616E-2
5,9,612,CLOUDY/OVERCAST,3,0.55555555555555558
,8,613,CLOUDY/OVERCAST,3,0
,4,614,CLOUDY/OVERCAST,3,0
4,13,621,CLOUDY/OVERCAST,3,0.30769230769230771
2,19,622,CLOUDY/OVERCAST,3,0.10526315789473684
6,24,623,CLOUDY/OVERCAST,3,0.25
2,13,624,CLOUDY/OVERCAST,3,0.15384615384615385
,8,631,CLOUDY/OVERCAST,3,0
2,19,632,CLOUDY/OVERCAST,3,0.10526315789473684
,3,633,CLOUDY/OVERCAST,3,0
3,8,634,CLOUDY/OVERCAST,3,0.375
4,6,711,CLOUDY/OVERCAST,3,0.66666666666666663
2,21,712,CLOUDY/OVERCAST,3,9.5238095238095233E-2
2,6,713,CLOUDY/OVERCAST,3,0.33333333333333331
1,7,714,CLOUDY/OVERCAST,3,0.14285714285714285
2,3,715,CLOUDY/OVERCAST,3,0.66666666666666663
1,14,722,CLOUDY/OVERCAST,3,7.1428571428571425E-2
2,8,723,CLOUDY/OVERCAST,3,0.25
4,5,724,CLOUDY/OVERCAST,3,0.80000000000000004
,10,725,CLOUDY/OVERCAST,3,0
1,5,726,CLOUDY/OVERCAST,3,0.20000000000000001
1,11,731,CLOUDY/OVERCAST,3,9.0909090909090912E-2
,3,732,CLOUDY/OVERCAST,3,0
1,6,733,CLOUDY/OVERCAST,3,0.16666666666666666
,3,734,CLOUDY/OVERCAST,3,0
,7,735,CLOUDY/OVERCAST,3,0
1,12,811,CLOUDY/OVERCAST,3,8.3333333333333329E-2
,3,812,CLOUDY/OVERCAST,3,0
1,20,813,CLOUDY/OVERCAST,3,5.0000000000000003E-2
3,5,814,CLOUDY/OVERCAST,3,0.59999999999999998
5,20,815,CLOUDY/OVERCAST,3,0.25
5,9,821,CLOUDY/OVERCAST,3,0.55555555555555558
1,16,822,CLOUDY/OVERCAST,3,0.0625
3,7,823,CLOUDY/OVERCAST,3,0.42857142857142855
,7,824,CLOUDY/OVERCAST,3,0
,9,825,CLOUDY/OVERCAST,3,0
,10,831,CLOUDY/OVERCAST,3,0
,18,832,CLOUDY/OVERCAST,3,0
4,20,833,CLOUDY/OVERCAST,3,0.20000000000000001
2,14,834,CLOUDY/OVERCAST,3,0.14285714285714285
5,11,835,CLOUDY/OVERCAST,3,0.45454545454545453
1,12,911,CLOUDY/OVERCAST,3,8.3333333333333329E-2
1,11,912,CLOUDY/OVERCAST,3,9.0909090909090912E-2
,12,913,CLOUDY/OVERCAST,3,0
,6,914,CLOUDY/OVERCAST,3,0
,16,915,CLOUDY/OVERCAST,3,0
2,7,921,CLOUDY/OVERCAST,3,0.2857142857142857
1,14,922,CLOUDY/OVERCAST,3,7.1428571428571425E-2
2,15,923,CLOUDY/OVERCAST,3,0.13333333333333333
2,9,924,CLOUDY/OVERCAST,3,0.22222222222222221
,3,925,CLOUDY/OVERCAST,3,0
8,8,931,CLOUDY/OVERCAST,3,1
,2,932,CLOUDY/OVERCAST,3,0
,1,933,CLOUDY/OVERCAST,3,0
2,10,934,CLOUDY/OVERCAST,3,0.20000000000000001
,4,935,CLOUDY/OVERCAST,3,0
4,5,1011,CLOUDY/OVERCAST,3,0.80000000000000004
3,3,1012,CLOUDY/OVERCAST,3,1
1,11,1013,CLOUDY/OVERCAST,3,9.0909090909090912E-2
4,10,1014,CLOUDY/OVERCAST,3,0.40000000000000002
1,4,1021,CLOUDY/OVERCAST,3,0.25
,6,1022,CLOUDY/OVERCAST,3,0
3,13,1023,CLOUDY/OVERCAST,3,0.23076923076923078
5,4,1024,CLOUDY/OVERCAST,3,1.25
4,14,1031,CLOUDY/OVERCAST,3,0.2857142857142857
,6,1033,CLOUDY/OVERCAST,3,0
3,16,1034,CLOUDY/OVERCAST,3,0.1875
,4,1111,CLOUDY/OVERCAST,3,0
,10,1112,CLOUDY/OVERCAST,3,0
3,10,1113,CLOUDY/OVERCAST,3,0.29999999999999999
1,7,1115,CLOUDY/OVERCAST,3,0.14285714285714285
6,5,1121,CLOUDY/OVERCAST,3,1.2
2,21,1122,CLOUDY/OVERCAST,3,9.5238095238095233E-2
,5,1123,CLOUDY/OVERCAST,3,0
,1,1124,CLOUDY/OVERCAST,3,0
3,4,1125,CLOUDY/OVERCAST,3,0.75
2,5,1131,CLOUDY/OVERCAST,3,0.40000000000000002
,16,1132,CLOUDY/OVERCAST,3,0
4,9,1133,CLOUDY/OVERCAST,3,0.44444444444444442
3,17,1134,CLOUDY/OVERCAST,3,0.17647058823529413
1,9,1135,CLOUDY/OVERCAST,3,0.1111111111111111
,6,1211,CLOUDY/OVERCAST,3,0
2,7,1212,CLOUDY/OVERCAST,3,0.2857142857142857
1,9,1213,CLOUDY/OVERCAST,3,0.1111111111111111
1,19,1214,CLOUDY/OVERCAST,3,5.2631578947368418E-2
3,18,1215,CLOUDY/OVERCAST,3,0.16666666666666666
2,14,1221,CLOUDY/OVERCAST,3,0.14285714285714285
,6,1222,CLOUDY/OVERCAST,3,0
2,15,1223,CLOUDY/OVERCAST,3,0.13333333333333333
1,28,1224,CLOUDY/OVERCAST,3,3.5714285714285712E-2
,5,1225,CLOUDY/OVERCAST,3,0
3,28,1231,CLOUDY/OVERCAST,3,0.10714285714285714
,16,1232,CLOUDY/OVERCAST,3,0
8,34,1233,CLOUDY/OVERCAST,3,0.23529411764705882
,20,1234,CLOUDY/OVERCAST,3,0
1,9,1235,CLOUDY/OVERCAST,3,0.1111111111111111
2,16,1411,CLOUDY/OVERCAST,3,0.125
,12,1412,CLOUDY/OVERCAST,3,0
1,2,1413,CLOUDY/OVERCAST,3,0.5
,15,1414,CLOUDY/OVERCAST,3,0
1,6,1421,CLOUDY/OVERCAST,3,0.16666666666666666
,2,1422,CLOUDY/OVERCAST,3,0
,1,1423,CLOUDY/OVERCAST,3,0
1,12,1424,CLOUDY/OVERCAST,3,8.3333333333333329E-2
,8,1431,CLOUDY/OVERCAST,3,0
1,13,1432,CLOUDY/OVERCAST,3,7.6923076923076927E-2
,6,1433,CLOUDY/OVERCAST,3,0
,14,1434,CLOUDY/OVERCAST,3,0
,11,1511,CLOUDY/OVERCAST,3,0
1,10,1512,CLOUDY/OVERCAST,3,0.10000000000000001
,29,1513,CLOUDY/OVERCAST,3,0
3,23,1522,CLOUDY/OVERCAST,3,0.13043478260869565
4,14,1523,CLOUDY/OVERCAST,3,0.2857142857142857
1,11,1524,CLOUDY/OVERCAST,3,9.0909090909090912E-2
,21,1531,CLOUDY/OVERCAST,3,0
,6,1532,CLOUDY/OVERCAST,3,0
6,29,1533,CLOUDY/OVERCAST,3,0.20689655172413793
2,11,1611,CLOUDY/OVERCAST,3,0.18181818181818182
,11,1612,CLOUDY/OVERCAST,3,0
5,11,1613,CLOUDY/OVERCAST,3,0.45454545454545453
,9,1614,CLOUDY/OVERCAST,3,0
2,18,1621,CLOUDY/OVERCAST,3,0.1111111111111111
3,21,1622,CLOUDY/OVERCAST,3,0.14285714285714285
,19,1623,CLOUDY/OVERCAST,3,0
,9,1624,CLOUDY/OVERCAST,3,0
1,11,1631,CLOUDY/OVERCAST,3,9.0909090909090912E-2
3,20,1632,CLOUDY/OVERCAST,3,0.14999999999999999
5,9,1634,CLOUDY/OVERCAST,3,0.55555555555555558
,5,1654,CLOUDY/OVERCAST,3,0
,2,1655,CLOUDY/OVERCAST,3,0
3,8,1711,CLOUDY/OVERCAST,3,0.375
,6,1712,CLOUDY/OVERCAST,3,0
,5,1713,CLOUDY/OVERCAST,3,0
,11,1722,CLOUDY/OVERCAST,3,0
4,4,1723,CLOUDY/OVERCAST,3,1
1,6,1724,CLOUDY/OVERCAST,3,0.16666666666666666
,7,1731,CLOUDY/OVERCAST,3,0
3,6,1732,CLOUDY/OVERCAST,3,0.5
3,20,1733,CLOUDY/OVERCAST,3,0.14999999999999999
1,15,1811,CLOUDY/OVERCAST,3,6.6666666666666666E-2
,2,1812,CLOUDY/OVERCAST,3,0
,17,1813,CLOUDY/OVERCAST,3,0
2,25,1814,CLOUDY/OVERCAST,3,8.0000000000000002E-2
7,21,1821,CLOUDY/OVERCAST,3,0.33333333333333331
3,19,1822,CLOUDY/OVERCAST,3,0.15789473684210525
,5,1823,CLOUDY/OVERCAST,3,0
4,22,1824,CLOUDY/OVERCAST,3,0.18181818181818182
4,39,1831,CLOUDY/OVERCAST,3,0.10256410256410256
,20,1832,CLOUDY/OVERCAST,3,0
2,26,1833,CLOUDY/OVERCAST,3,7.6923076923076927E-2
2,37,1834,CLOUDY/OVERCAST,3,5.4054054054054057E-2
4,14,1911,CLOUDY/OVERCAST,3,0.2857142857142857
3,17,1912,CLOUDY/OVERCAST,3,0.17647058823529413
,6,1913,CLOUDY/OVERCAST,3,0
,7,1914,CLOUDY/OVERCAST,3,0
4,8,1915,CLOUDY/OVERCAST,3,0.5
3,10,1921,CLOUDY/OVERCAST,3,0.29999999999999999
,12,1922,CLOUDY/OVERCAST,3,0
,4,1923,CLOUDY/OVERCAST,3,0
2,13,1924,CLOUDY/OVERCAST,3,0.15384615384615385
,20,1925,CLOUDY/OVERCAST,3,0
,15,1931,CLOUDY/OVERCAST,3,0
1,7,1932,CLOUDY/OVERCAST,3,0.14285714285714285
,8,1933,CLOUDY/OVERCAST,3,0
1,12,1934,CLOUDY/OVERCAST,3,8.3333333333333329E-2
3,20,1935,CLOUDY/OVERCAST,3,0.14999999999999999
1,13,2011,CLOUDY/OVERCAST,3,7.6923076923076927E-2
1,20,2012,CLOUDY/OVERCAST,3,5.0000000000000003E-2
,2,2013,CLOUDY/OVERCAST,3,0
