quarter,weather_condition,beat,ratio
34,1421,,2,210,1421,,2,0.16190476190476191
21,1422,,2,232,1422,,2,9.0517241379310345E-2
30,1423,,2,225,1423,,2,0.13333333333333333
46,1424,,2,386,1424,,2,0.11917098445595854
30,1431,,2,264,1431,,2,0.11363636363636363
54,1432,,2,624,1432,,2,8.6538461538461536E-2
43,1433,,2,613,1433,,2,0.0701468189233279
30,1434,,2,407,1434,,2,7.3710073710073709E-2
39,1511,,2,324,1511,,2,0.12037037037037036
41,1512,,2,270,1512,,2,0.15185185185185185
51,1513,,2,501,1513,,2,0.10179640718562874
71,1522,,2,607,1522,,2,0.11696869851729819
43,1523,,2,381,1523,,2,0.11286089238845144
37,1524,,2,398,1524,,2,9.2964824120603015E-2
37,1531,,2,359,1531,,2,0.10306406685236769
27,1532,,2,385,1532,,2,7.0129870129870125E-2
77,1533,,2,679,1533,,2,0.1134020618556701
72,1611,,2,481,1611,,2,0.1496881496881497
32,1612,,2,265,1612,,2,0.12075471698113208
35,1613,,2,262,1613,,2,0.13358778625954199
41,1614,,2,311,1614,,2,0.13183279742765272
88,1621,,2,643,1621,,2,0.13685847589424571
90,1622,,2,641,1622,,2,0.14040561622464898
111,1623,,2,659,1623,,2,0.16843702579666162
69,1624,,2,457,1624,,2,0.15098468271334792
41,1631,,2,373,1631,,2,0.10991957104557641
55,1632,,2,480,1632,,2,0.11458333333333333
61,1633,,2,479,1633,,2,0.12734864300626306
39,1634,,2,336,1634,,2,0.11607142857142858
1,1651,,2,78,1651,,2,0.01282051282051282
,,,,2,1652,,2,
,,,,9,1653,,2,
,,,,31,1654,,2,
63,1711,,2,647,1711,,2,9.7372488408037097E-2
71,1712,,2,587,1712,,2,0.12095400340715502
24,1713,,2,245,1713,,2,9.7959183673469383E-2
43,1722,,2,585,1722,,2,7.3504273504273507E-2
30,1723,,2,495,1723,,2,6.0606060606060608E-2
29,1724,,2,275,1724,,2,0.10545454545454545
64,1731,,2,472,1731,,2,0.13559322033898305
